Expected_jobs,Actual_jobs,City,State
26861,3,Northfield,Ohio
1613,9,Newcomerstown,Ohio
5854,0,Apple Creek,Ohio
21866,6,Minerva Park,Ohio
1224,2,Kimbolton,Ohio
3076,3,Gettysburg,Ohio
12810,2,London,Ohio
1365,318,Shawnee,Ohio
15577,1,Kirtland,Ohio
839,114,Hamden,Ohio
6552,308,Damascus,Ohio
22427,3,Pepper Pike,Ohio
2294,974,Fredericktown,Ohio
1964,5,Osgood,Ohio
2565,4,Smithfield,Ohio
23889,0,Orange,Ohio
797,3,Woodsfield,Ohio
1633,1,Bethesda,Ohio
7113,542,Metamora,Ohio
16081,0,Lakeline,Ohio
2508,331,North Robinson,Ohio
2264,62,Dunkirk,Ohio
13916,8,Lakemore,Ohio
2234,61,Proctorville,Ohio
1485,283,Minford,Ohio
1362,0,Burkettsville,Ohio
2154,0,South Point,Ohio
2656,352,Milan,Ohio
20810,0,Galena,Ohio
13313,14,Beavercreek,Ohio
18366,2,Akron,Ohio
3275,1,Urbana,Ohio
1851,1,South Webster,Ohio
27087,3,Independence,Ohio
12623,0,Uniontown,Ohio
7035,1,Neapolis,Ohio
19651,0,Plain City,Ohio
648,0,Sarahsville,Ohio
6155,10,Columbiana,Ohio
1710,0,Baltic,Ohio
1665,3,Stewart,Ohio
21983,13,Pickerington,Ohio
2294,3,Trinway,Ohio
7272,0,Rossford,Ohio
2547,270,Columbus Grove,Ohio
19889,2,West Jefferson,Ohio
1528,0,Conesville,Ohio
20362,3,Seven Mile,Ohio
515,67,Peebles,Ohio
2114,1,Venedocia,Ohio
21061,0,Lake Darby,Ohio
1365,11,Danville,Ohio
2159,1,Cloverdale,Ohio
1214,2,Kenton,Ohio
4231,3,Hicksville,Ohio
4809,0,Strasburg,Ohio
23087,1,Blue Jay,Ohio
2538,7,St. Johns,Ohio
2578,867,Mount Orab,Ohio
4214,1,Toronto,Ohio
13919,4,Harveysburg,Ohio
1424,26,Sycamore,Ohio
6155,8,Poland,Ohio
12338,0,Canal Fulton,Ohio
15708,0,Timberlake,Ohio
677,0,Morristown,Ohio
2105,0,New Holland,Ohio
19025,5,Bay Village,Ohio
10541,0,Meyers Lake,Ohio
21707,2,Pataskala,Ohio
2442,0,Hoytville,Ohio
3307,1,Bradford,Ohio
5315,4,Rogers,Ohio
11478,5,Yellow Springs,Ohio
1369,0,Dennison,Ohio
5222,2,Hartford,Ohio
4111,0,Dover,Ohio
21826,6,Westerville,Ohio
12694,3,New Lebanon,Ohio
2064,6,Port Clinton,Ohio
25405,5,Madeira,Ohio
1543,0,Nevada,Ohio
1277,0,Cumberland,Ohio
22220,0,Chagrin Falls,Ohio
7154,4,Waterville,Ohio
1246,16,West Portsmouth,Ohio
790,2,Vinton,Ohio
2692,0,Jenera,Ohio
1690,1,Ansonia,Ohio
20232,2,Silver Lake,Ohio
8249,0,East Canton,Ohio
2321,0,Versailles,Ohio
2053,0,Vanlue,Ohio
25594,17,Beckett Ridge,Ohio
12586,2,Riverside,Ohio
1186,1,Fort Recovery,Ohio
1323,1,Montezuma,Ohio
2901,0,Perrysville,Ohio
2177,4,Chesapeake,Ohio
2576,0,Lexington,Ohio
1983,0,Dupont,Ohio
1955,3,Shadyside,Ohio
3077,0,New London,Ohio
25549,1,Twinsburg,Ohio
25289,0,Dry Ridge,Ohio
5785,2,Lancaster,Ohio
7030,0,Brewster,Ohio
11674,0,Somerville,Ohio
13461,2,Doylestown,Ohio
1366,0,Pettisville,Ohio
22917,2,Linndale,Ohio
1803,2,Adelphi,Ohio
2324,116,Sidney,Ohio
2018,0,Buford,Ohio
24620,1,Sixteen Mile Stand,Ohio
2330,16,Coal Grove,Ohio
2522,0,Caledonia,Ohio
1770,0,Stockport,Ohio
6072,0,Boardman,Ohio
7405,0,Swanton,Ohio
26659,0,Macedonia,Ohio
3137,645,Orwell,Ohio
9095,5,Windham,Ohio
25575,2,Dillonvale,Ohio
1547,2,New Concord,Ohio
3135,4,Yorkville,Ohio
6075,1,Struthers,Ohio
1298,0,Portsmouth,Ohio
5663,3,Woodstock,Ohio
25253,1,Highpoint,Ohio
7332,0,Clay Center,Ohio
11347,0,Union,Ohio
2560,0,Kettlersville,Ohio
2802,0,Junction City,Ohio
23884,391,South Lebanon,Ohio
17418,0,Unionville Center,Ohio
640,4,Senecaville,Ohio
2473,50,Chilo,Ohio
1107,1,Coldwater,Ohio
25542,0,Concorde Hills,Ohio
1584,502,Bloomingburg,Ohio
3377,3,Mount Gilead,Ohio
10648,1,Orrville,Ohio
8510,4,Thurston,Ohio
14164,1,Darbyville,Ohio
21222,5,Canal Winchester,Ohio
2098,5,Tiffin,Ohio
2396,14,Zanesville,Ohio
4882,3,Hessville,Ohio
1873,0,Laurelville,Ohio
2401,0,Lucas,Ohio
670,0,The Plains,Ohio
2263,2,Rome,Ohio
2726,0,Pandora,Ohio
10962,0,North Canton,Ohio
7026,11,Spencer,Ohio
1458,0,Duncan Falls,Ohio
6535,2,Port William,Ohio
2084,0,Martinsburg,Ohio
6015,3,Campbell,Ohio
782,0,Graysville,Ohio
5322,1,Sandyville,Ohio
2485,4,Greenwich,Ohio
2575,0,Clarksville,Ohio
4954,0,Cortland,Ohio
3783,1,Castine,Ohio
6022,3,Mineral Ridge,Ohio
21272,0,South Russell,Ohio
20967,6,Rocky River,Ohio
1273,0,Stryker,Ohio
4027,0,Wakeman,Ohio
1350,0,New Straitsville,Ohio
644,0,Athens,Ohio
2496,0,Barnhill,Ohio
2529,0,Leesville,Ohio
23039,0,New Haven,Ohio
9606,1,Westfield Center,Ohio
9999,5,Verona,Ohio
2483,0,Bairdstown,Ohio
11846,0,Tipp City,Ohio
406,54,Gallipolis,Ohio
21892,0,Columbus,Ohio
1401,6,Belpre,Ohio
11315,0,Limaville,Ohio
6019,0,Burbank,Ohio
19982,2,Stow,Ohio
682,0,Millfield,Ohio
6373,0,Lowellville,Ohio
1699,1,Amsterdam,Ohio
21824,2,Obetz,Ohio
5655,2,McKinley Heights,Ohio
12777,0,Northridge,Ohio
25813,2,Peninsula,Ohio
6051,20,Stony Ridge,Ohio
7340,11,Harbor View,Ohio
708,1,Matamoras,Ohio
10639,0,Massillon,Ohio
1676,0,Rossburg,Ohio
25488,0,Parma Heights,Ohio
26211,4,Woodlawn,Ohio
1665,0,Port Washington,Ohio
1384,1,Morral,Ohio
1856,0,Glenmont,Ohio
1669,0,Roseville,Ohio
24650,1,Dent,Ohio
2312,1,New Lexington,Ohio
13621,6,Ravenna,Ohio
922,0,Dexter City,Ohio
2009,0,Republic,Ohio
2605,0,New Knoxville,Ohio
1396,17,Edon,Ohio
2584,3,Bellevue,Ohio
6877,2,Kipton,Ohio
2799,3,Ottawa,Ohio
1397,6,Van Wert,Ohio
1640,0,Stone Creek,Ohio
2742,0,Mount Cory,Ohio
24356,11,Kings Mills,Ohio
12115,0,Gloria Glens Park,Ohio
5202,7,Vermilion,Ohio
8447,0,Laura,Ohio
1900,0,Marion,Ohio
15365,4,Barberton,Ohio
1132,1,Lake Waynoka,Ohio
2418,1,Norwalk,Ohio
23992,0,Highland Hills,Ohio
933,0,Caldwell,Ohio
11605,0,Crystal Lakes,Ohio
2522,1,Uniopolis,Ohio
2168,1,Burlington,Ohio
7668,5,Buckeye Lake,Ohio
19257,2,Springboro,Ohio
2389,0,Green Camp,Ohio
23067,0,Brook Park,Ohio
2001,0,Wharton,Ohio
1764,0,Edgerton,Ohio
12367,0,Drexel,Ohio
2211,0,Whites Landing,Ohio
6432,2,Tremont City,Ohio
25968,5,Finneytown,Ohio
11371,1,Enon,Ohio
2065,1,De Graff,Ohio
1318,0,South Salem,Ohio
1286,0,Harpster,Ohio
11539,0,Greentown,Ohio
1881,1,North Star,Ohio
901,7,Wellston,Ohio
25007,0,New Baltimore,Ohio
17454,2,Ostrander,Ohio
4901,3,Antwerp,Ohio
2543,0,Hopedale,Ohio
8418,2,Maple Ridge,Ohio
19002,2,Lithopolis,Ohio
2300,0,Holmesville,Ohio
8542,0,Oberlin,Ohio
2391,5,Arcadia,Ohio
24474,13,Brooklyn Heights,Ohio
22041,0,Dublin,Ohio
1056,0,Higginsport,Ohio
19514,1,Franklin,Ohio
21862,0,Groveport,Ohio
19422,0,Orient,Ohio
5722,2,Churchill,Ohio
24085,1,The Village of Indian Hill,Ohio
6742,0,Kidron,Ohio
18932,1,Butlerville,Ohio
25373,0,Parma,Ohio
3551,0,Glenford,Ohio
12942,2,Moraine,Ohio
3167,0,Rosewood,Ohio
4688,1,Parral,Ohio
6236,1,Homeworth,Ohio
22482,3,New Albany,Ohio
1204,0,New Bavaria,Ohio
3410,2,Cardington,Ohio
24971,8,Fairfield,Ohio
2395,1,Bellville,Ohio
25109,0,Milford,Ohio
7445,0,Oregon,Ohio
2423,0,Mansfield,Ohio
3310,1,Catawba,Ohio
22027,0,Riverlea,Ohio
1309,0,Ohio City,Ohio
1659,1,Rockbridge,Ohio
21674,2,Millville,Ohio
2635,0,Sugar Grove,Ohio
2314,3,Russells Point,Ohio
24729,0,Cuyahoga Heights,Ohio
26020,0,Sharonville,Ohio
9024,0,Richville,Ohio
1379,0,Bowerston,Ohio
1217,0,Pulaski,Ohio
2471,0,North Zanesville,Ohio
20726,0,Olmsted Falls,Ohio
1465,0,Crooksville,Ohio
1259,0,West Unity,Ohio
10022,4,Middlefield,Ohio
7291,2,Walbridge,Ohio
21207,0,Lockbourne,Ohio
20540,0,Pleasant Plain,Ohio
1154,2,Chillicothe,Ohio
8720,4,Springfield,Ohio
10215,1,Bethel,Ohio
7090,1,Marengo,Ohio
7515,2,South Canal,Ohio
2095,0,Alger,Ohio
27012,0,Walton Hills,Ohio
1307,0,Latty,Ohio
821,0,Hemlock,Ohio
25764,0,Golf Manor,Ohio
2649,0,Hanging Rock,Ohio
5604,0,Hilltop,Ohio
1308,0,Haydenville,Ohio
8056,3,Beloit,Ohio
9852,0,North Hampton,Ohio
1637,0,Bergholz,Ohio
2008,0,Yorkshire,Ohio
16124,0,West Elkton,Ohio
12277,0,Trotwood,Ohio
8901,0,Parkman,Ohio
1497,5,West Mansfield,Ohio
1943,4,Cairo,Ohio
5171,0,Winesburg,Ohio
12754,0,Chippewa Lake,Ohio
19157,0,Carlisle,Ohio
1109,1,Jackson,Ohio
1587,1,Blakeslee,Ohio
12281,0,Kilbourne,Ohio
2126,5,Bannock,Ohio
16355,1,Kent,Ohio
1721,0,Little Hocking,Ohio
2279,6,Summitville,Ohio
14107,485,Sheffield,Ohio
10868,0,Hiram,Ohio
26145,1,Glendale,Ohio
1173,361,North Kingsville,Ohio
24593,3,Cheviot,Ohio
8075,2,Gordon,Ohio
25965,0,Evendale,Ohio
3329,2,Rayland,Ohio
18610,6,Streetsboro,Ohio
4272,2,Lyons,Ohio
3059,0,Roswell,Ohio
1554,4,Nettle Lake,Ohio
1340,0,Haviland,Ohio
21831,7,Hilliard,Ohio
26012,0,North College Hill,Ohio
2680,308,Mifflin,Ohio
13139,0,Moscow,Ohio
25616,1,Elmwood Place,Ohio
1220,0,Corning,Ohio
2573,3,Bloomingdale,Ohio
2656,0,Crestline,Ohio
5319,1,Vienna Center,Ohio
5714,2,Youngstown,Ohio
17237,2,Willowick,Ohio
2397,0,Russia,Ohio
4972,0,Prospect,Ohio
6237,0,Mount Eaton,Ohio
8322,0,Amherst,Ohio
3719,0,West Salem,Ohio
1391,0,Reno,Ohio
5163,0,Champion Heights,Ohio
3700,8,Wellsville,Ohio
1158,1,Warsaw,Ohio
24842,0,Terrace Park,Ohio
22905,4,Middletown,Ohio
1253,1,Malta,Ohio
9734,0,Canton,Ohio
21936,1,Huber Ridge,Ohio
1562,1,Jefferson,Ohio
26126,0,Greenhills,Ohio
13399,0,Spring Valley,Ohio
2157,0,Fort Shawnee,Ohio
5286,0,Howland Center,Ohio
9833,5,Marysville,Ohio
21712,0,Hooven,Ohio
1750,0,Coolville,Ohio
1305,6,Washington Court House,Ohio
15944,0,Corwin,Ohio
1223,0,McConnelsville,Ohio
24277,1,Bentleyville,Ohio
3718,15,Madison,Ohio
10955,0,Phillipsburg,Ohio
1644,0,Convoy,Ohio
2221,0,Delphos,Ohio
9835,0,Troy,Ohio
3472,1,Helena,Ohio
5420,0,Fletcher,Ohio
1855,6,New Bremen,Ohio
2260,0,New Madison,Ohio
7640,0,Williston,Ohio
20605,0,Richmond Heights,Ohio
7192,1,Haskins,Ohio
1775,2,Mount Victory,Ohio
2303,1,Lansing,Ohio
2820,2,Sherrodsville,Ohio
504,1,Kanauga,Ohio
2444,0,Bloomdale,Ohio
1208,1,Fairview,Ohio
24008,0,Delhi Hills,Ohio
2481,0,Gratiot,Ohio
18906,0,Owensville,Ohio
475,0,Cheshire,Ohio
9431,0,Garrettsville,Ohio
6440,3,Amanda,Ohio
12568,1,Green,Ohio
13097,0,Sheffield Lake,Ohio
740,1,New Pittsburg,Ohio
19484,1,Euclid,Ohio
2785,3,Willard,Ohio
25631,0,Reading,Ohio
5716,0,Masury,Ohio
899,2,Mowrystown,Ohio
26126,0,Forest Park,Ohio
11544,0,Clayton,Ohio
1252,0,Marseilles,Ohio
19333,0,Commercial Point,Ohio
7467,0,Newton Falls,Ohio
6346,5,Negley,Ohio
1408,0,Marietta,Ohio
2166,4,Bellaire,Ohio
13460,5,Mentor,Ohio
9944,0,LaGrange,Ohio
8465,0,Chardon,Ohio
1518,3,Killbuck,Ohio
1499,0,Howard,Ohio
25584,0,Kenwood,Ohio
7193,1,Lake Milton,Ohio
4264,0,West Rushville,Ohio
24471,0,Newburgh Heights,Ohio
1426,1,Lowell,Ohio
2314,1,New Riegel,Ohio
8963,0,Smithville,Ohio
1900,1,Beaver,Ohio
14786,554,Centerville,Ohio
678,153,Russellville,Ohio
13249,1,New Franklin,Ohio
13133,6,Oakwood,Ohio
2027,0,Fort Jennings,Ohio
1139,0,Ashtabula,Ohio
11065,0,Sterling,Ohio
2062,2,Millersburg,Ohio
591,1,Lewisville,Ohio
14121,0,Mogadore,Ohio
6854,0,Wellington,Ohio
24370,0,Reminderville,Ohio
2006,0,Ottoville,Ohio
10534,1,West Milton,Ohio
3718,0,West Millgrove,Ohio
19779,0,Harrison,Ohio
21289,1,Bratenahl,Ohio
5537,4,Washingtonville,Ohio
2519,0,Deshler,Ohio
5638,0,McDonald,Ohio
1598,7,Deersville,Ohio
3204,3,Carrollton,Ohio
11560,0,Englewood,Ohio
21100,1,Grove City,Ohio
1578,0,Adamsville,Ohio
2136,8,Marblehead,Ohio
1396,0,Beverly,Ohio
23106,1,Day Heights,Ohio
2249,0,Mendon,Ohio
2242,0,East Fultonham,Ohio
23965,2,Lebanon,Ohio
1920,1,McCutchenville,Ohio
11541,0,North Lawrence,Ohio
5659,4,New Waterford,Ohio
7309,0,Tontogany,Ohio
5624,0,West Hill,Ohio
3754,1,Polk,Ohio
631,3,Seaman,Ohio
1291,1,Pioneer,Ohio
19581,0,New California,Ohio
5900,0,Newport,Ohio
618,0,Sinking Spring,Ohio
24261,3,Dry Run,Ohio
2326,0,Dresden,Ohio
1763,0,Old Fort,Ohio
1273,0,Willshire,Ohio
2888,0,Lockington,Ohio
8513,2,Lorain,Ohio
1842,0,South Zanesville,Ohio
1344,0,Rendville,Ohio
25633,0,Northgate,Ohio
23336,0,Grandview,Ohio
1534,0,Cambridge,Ohio
6874,0,Maumee,Ohio
2055,5,Carey,Ohio
5029,0,Zoar,Ohio
2495,0,Lakeview,Ohio
7651,0,Curtice,Ohio
11650,0,Burton,Ohio
1374,1,Jerusalem,Ohio
2537,4,Leipsic,Ohio
2002,1,Hide-A-Way Hills,Ohio
3364,0,Somerset,Ohio
3864,0,Liberty Center,Ohio
1978,1,Franklin Furnace,Ohio
1612,0,New Boston,Ohio
675,1,Old Washington,Ohio
4763,1,East Liverpool,Ohio
1663,0,Canal Lewisville,Ohio
15612,6,North Ridgeville,Ohio
20229,0,Highland Heights,Ohio
6851,1,New Middletown,Ohio
2204,0,Crystal Rock,Ohio
5062,3,Salem,Ohio
1804,0,Pleasant Grove,Ohio
2731,0,Bremen,Ohio
26721,1,North Royalton,Ohio
3828,0,Congress,Ohio
5217,4,Bowersville,Ohio
5024,1,Lake Mohawk,Ohio
2118,1,Vaughnsville,Ohio
12607,0,Darrtown,Ohio
2294,0,Wolfhurst,Ohio
23518,0,Forestville,Ohio
2003,0,Malinta,Ohio
23084,0,Miami Heights,Ohio
6841,0,Jamestown,Ohio
25555,0,Cincinnati,Ohio
24422,2,Mason,Ohio
2733,5,Fostoria,Ohio
2556,2,Adena,Ohio
2301,0,Burgoon,Ohio
26026,1,Wyoming,Ohio
3214,0,Chesterville,Ohio
1100,0,Cynthiana,Ohio
1989,0,Mount Blanchard,Ohio
2574,0,Jackson Center,Ohio
21505,0,Lakewood,Ohio
3597,0,Berlin Heights,Ohio
19137,2,Gates Mills,Ohio
774,1,Syracuse,Ohio
2352,4,Bridgeport,Ohio
694,0,Murray City,Ohio
2623,0,West Liberty,Ohio
20664,0,Mayfield Heights,Ohio
1686,0,Oceola,Ohio
10419,0,Dalton,Ohio
25675,0,Amberley,Ohio
2000,2,Lafferty,Ohio
2506,1,Plymouth,Ohio
1129,0,Gann,Ohio
5093,0,Magnolia,Ohio
2783,0,Greenville,Ohio
23411,0,Beachwood,Ohio
485,2,Racine,Ohio
6294,3,East Palestine,Ohio
20414,0,Hunting Valley,Ohio
1503,0,Holiday City,Ohio
3636,4,Hanoverton,Ohio
696,2,Glouster,Ohio
1855,0,Sciotodale,Ohio
17861,1,Alexandria,Ohio
2190,0,Elgin,Ohio
5989,0,Beach City,Ohio
3262,0,New Alexandria,Ohio
5653,0,Rocky Ridge,Ohio
22974,0,Mount Repose,Ohio
2149,0,Lakeside,Ohio
7345,0,Millbury,Ohio
24523,1,Brunswick,Ohio
1464,1,Tuscarawas,Ohio
11221,5,Wilberforce,Ohio
23964,0,Maineville,Ohio
24140,0,Landen,Ohio
854,1,Byesville,Ohio
26390,0,Bedford,Ohio
26747,0,Valley View,Ohio
26123,0,Lincoln Heights,Ohio
2373,0,Van Buren,Ohio
2556,0,New Hampshire,Ohio
821,0,Rarden,Ohio
7311,1,Luckey,Ohio
2480,1,Crown City,Ohio
1529,0,New Weston,Ohio
22144,0,Upper Arlington,Ohio
1326,2,Celina,Ohio
2206,1,Ballville,Ohio
759,0,Middleport,Ohio
1375,0,Stockdale,Ohio
4885,4,North Perry,Ohio
1601,1,Sabina,Ohio
2203,1,Shreve,Ohio
883,1,Wilkesville,Ohio
2257,2,McComb,Ohio
25110,0,Camp Dennison,Ohio
514,1,Hannibal,Ohio
2542,0,Waynesfield,Ohio
23987,0,Summerside,Ohio
7062,0,Pitsburg,Ohio
1444,14,Logan,Ohio
1275,0,Scott,Ohio
1433,0,Rushsylvania,Ohio
2265,1,Octa,Ohio
24101,0,Hunter,Ohio
2021,0,Harrod,Ohio
9058,7,Oxford,Ohio
14449,1,West Carrollton,Ohio
1312,0,Bryan,Ohio
1612,0,Melmore,Ohio
765,1,Rutland,Ohio
9805,0,Genoa,Ohio
1155,0,Friendship,Ohio
1356,2,Tuppers Plains,Ohio
23696,0,Fruit Hill,Ohio
21168,0,South Euclid,Ohio
792,0,Zaleski,Ohio
22630,1,Berea,Ohio
3432,0,Kinsman Center,Ohio
11010,1,Donnelsville,Ohio
4946,0,Perry,Ohio
24025,0,Loveland Park,Ohio
2170,0,Quincy,Ohio
16547,0,Eaton Estates,Ohio
9925,0,Shawnee Hills,Ohio
14768,1,Grafton,Ohio
1549,0,Norwich,Ohio
448,0,Antioch,Ohio
1758,0,Chesterhill,Ohio
1592,1,Barnesville,Ohio
2527,4,Harrisville,Ohio
2535,3,Mount Pleasant,Ohio
8151,2,Hebron,Ohio
25633,0,Groesbeck,Ohio
26341,0,Seven Hills,Ohio
774,0,Pomeroy,Ohio
2099,0,Arlington,Ohio
2304,4,Sandusky,Ohio
2289,2,St. Clairsville,Ohio
2704,0,Gilboa,Ohio
1694,1,La Rue,Ohio
5444,0,Yankee Lake,Ohio
23626,0,Salem Heights,Ohio
21676,2,North Bend,Ohio
6834,0,Elmore,Ohio
20349,1,Fairlawn,Ohio
1524,0,Wilson,Ohio
1194,1,Coalton,Ohio
4058,0,Rochester,Ohio
2891,1,Geneva,Ohio
2291,0,Kalida,Ohio
1272,3,Sherwood,Ohio
2171,1,Upper Sandusky,Ohio
16130,2,South Bloomfield,Ohio
6511,0,Grand Rapids,Ohio
1816,1,Patterson,Ohio
13051,3,Dayton,Ohio
25795,0,Mount Healthy Heights,Ohio
11745,0,Wright-Patterson AFB,Ohio
23907,0,Brooklyn,Ohio
1464,1,East Liberty,Ohio
1941,0,Hollansburg,Ohio
2335,0,Castalia,Ohio
9422,0,Lewisburg,Ohio
26947,1,Broadview Heights,Ohio
7199,0,Berkey,Ohio
25493,0,St. Bernard,Ohio
5062,3,Waynesburg,Ohio
25974,0,Skyline Acres,Ohio
1375,0,Ney,Ohio
9116,0,Ludlow Falls,Ohio
2695,2,Jeffersonville,Ohio
5256,0,Wayne,Ohio
22023,0,University Heights,Ohio
2111,3,Salineville,Ohio
14550,0,Gratis,Ohio
1274,0,New Vienna,Ohio
2222,0,Roaming Shores,Ohio
1120,0,Sardinia,Ohio
4995,0,Andersonville,Ohio
13559,0,Vincent,Ohio
12547,0,Shiloh,Ohio
4528,5,Lisbon,Ohio
466,68,Aberdeen,Ohio
1860,0,Milledgeville,Ohio
15952,4,Miamisburg,Ohio
7491,0,Toledo,Ohio
25777,0,Pleasant Run Farm,Ohio
2846,0,Bluffton,Ohio
7460,2,Pemberville,Ohio
25715,0,Bedford Heights,Ohio
652,0,Lore City,Ohio
2538,0,Nashville,Ohio
674,0,New Marshfield,Ohio
16023,1,Willoughby,Ohio
4060,0,Beulah Beach,Ohio
11698,1,Fairborn,Ohio
21365,0,Etna,Ohio
1134,0,Broughton,Ohio
3148,2,Sugarcreek,Ohio
2615,8,Bucyrus,Ohio
1129,0,Alvordton,Ohio
2369,0,West Leipsic,Ohio
463,0,Sardis,Ohio
2382,4,New Athens,Ohio
14357,2,Avon Lake,Ohio
14994,0,Baltimore,Ohio
1467,0,Bourneville,Ohio
2858,0,Wauseon,Ohio
1282,0,Sulphur Springs,Ohio
2599,2,Hamersville,Ohio
5454,0,Bolivar,Ohio
6473,0,Bradner,Ohio
4811,0,Mineral City,Ohio
5593,0,Niles,Ohio
17040,0,Carroll,Ohio
3585,1,Williamsport,Ohio
2810,0,Beaverdam,Ohio
17550,0,Chesterland,Ohio
24809,0,Montrose-Ghent,Ohio
1150,2,Leesburg,Ohio
8256,0,Choctaw Lake,Ohio
24585,3,Ross,Ohio
1397,0,Rosemount,Ohio
1251,0,St. Henry,Ohio
24192,0,Bridgetown,Ohio
3439,0,Cygnet,Ohio
953,0,Pleasant City,Ohio
690,0,Albany,Ohio
2229,0,Fort Loramie,Ohio
11217,1,Granville South,Ohio
2426,0,Kirby,Ohio
15825,0,Plumwood,Ohio
421,0,West Union,Ohio
5121,0,Morgandale,Ohio
23559,1,Woodmere,Ohio
2414,3,Monroeville,Ohio
5096,0,Malvern,Ohio
17316,0,Sugar Bush Knolls,Ohio
9413,0,Casstown,Ohio
2439,1,New Washington,Ohio
5749,0,Gibsonburg,Ohio
21165,0,Morrow,Ohio
1926,1,Gambier,Ohio
3993,0,Rushville,Ohio
684,0,Buchtel,Ohio
3976,3,West Manchester,Ohio
2432,0,Wapakoneta,Ohio
20296,1,Elizabethtown,Ohio
1347,4,Put-in-Bay,Ohio
4197,0,Oak Harbor,Ohio
4817,0,Sparta,Ohio
1171,0,Kunkle,Ohio
1532,7,Clarksburg,Ohio
3365,0,Walnut Creek,Ohio
2130,0,Plainfield,Ohio
4001,0,Risingsun,Ohio
6826,0,Perrysburg,Ohio
4983,1,Minerva,Ohio
2338,0,Fremont,Ohio
5133,1,St. Martin,Ohio
681,0,Jacksonville,Ohio
2458,0,North Baltimore,Ohio
3204,0,Tiltonsville,Ohio
8143,1,Sebring,Ohio
2100,1,Attica,Ohio
5946,0,Lordstown,Ohio
5681,0,Girard,Ohio
6036,0,Leavittsburg,Ohio
12080,1,Atwater,Ohio
7375,0,Ottawa Hills,Ohio
11964,0,Huber Heights,Ohio
1380,0,Uhrichsville,Ohio
2596,0,Buckland,Ohio
5208,0,Newark,Ohio
1073,0,Miltonsburg,Ohio
17416,0,Tallmadge,Ohio
2846,0,Anna,Ohio
4288,0,Milton Center,Ohio
2445,0,Benton Ridge,Ohio
24215,0,Mount Carmel,Ohio
20131,1,Johnstown,Ohio
1288,0,Holgate,Ohio
2480,0,Rock Creek,Ohio
25662,0,Blue Ash,Ohio
982,0,Quaker City,Ohio
20317,0,Darbydale,Ohio
12515,1,Clinton,Ohio
1505,1,Greenfield,Ohio
3001,0,Fredericksburg,Ohio
1585,0,Montpelier,Ohio
7750,3,Sylvania,Ohio
22154,0,Marble Cliff,Ohio
6154,0,Thornville,Ohio
2351,0,Ontario,Ohio
24411,0,Mack,Ohio
1008,0,Macksburg,Ohio
667,0,Chauncey,Ohio
1864,0,Bloomville,Ohio
4364,1,East Rochester,Ohio
2723,0,Dola,Ohio
10033,3,Blanchester,Ohio
3885,0,McClure,Ohio
1749,14,Bellefontaine,Ohio
2079,0,Lewistown,Ohio
3682,0,Pancoastburg,Ohio
12040,0,West Alexandria,Ohio
25712,0,Pleasant Run,Ohio
22896,0,Withamsville,Ohio
9603,0,Aquilla,Ohio
1205,0,Edgewood,Ohio
10706,0,Cedarville,Ohio
5726,0,Thornport,Ohio
3402,0,Huron,Ohio
18815,0,Mayfield,Ohio
2464,2,Athalia,Ohio
9188,0,Potsdam,Ohio
22702,4,Williamsdale,Ohio
2778,0,Kansas,Ohio
18353,0,Medina,Ohio
2982,0,Hanover,Ohio
645,0,Summerfield,Ohio
4246,2,Glenmoor,Ohio
2108,0,Lafayette,Ohio
797,0,Buffalo,Ohio
2486,0,Celeryville,Ohio
2674,1,Felicity,Ohio
16659,0,Derby,Ohio
1635,0,Gnadenhutten,Ohio
811,0,Salesville,Ohio
11646,0,Holiday Valley,Ohio
7071,1,Whitehouse,Ohio
15480,0,Farmersville,Ohio
3407,0,Collins,Ohio
1812,0,Chatfield,Ohio
5816,0,Robertsville,Ohio
2530,2,Martins Ferry,Ohio
4528,0,Fulton,Ohio
2866,0,Ashland,Ohio
1762,11,Conneaut,Ohio
1989,0,Lima,Ohio
4027,0,Covington,Ohio
2374,1,Butler,Ohio
1534,1,Fayette,Ohio
7481,0,Northwood,Ohio
4602,2,Payne,Ohio
868,0,Stafford,Ohio
2657,0,Green Springs,Ohio
2319,0,Brookside,Ohio
1364,2,Oak Hill,Ohio
1856,0,Forest,Ohio
2031,0,Mount Vernon,Ohio
4002,0,Mitiwanga,Ohio
2121,0,Cridersville,Ohio
2206,0,Elida,Ohio
6567,1,Portage,Ohio
1823,1,West Lafayette,Ohio
1375,0,Zanesfield,Ohio
5823,0,Arcanum,Ohio
21988,0,Worthington,Ohio
1153,8,Union City,Ohio
2202,0,Stony Prairie,Ohio
1798,0,Chickasaw,Ohio
1839,0,Piketon,Ohio
1686,0,Kelleys Island,Ohio
1840,3,Powhatan Point,Ohio
2763,0,Botkins,Ohio
689,0,Trimble,Ohio
2150,2,Bladensburg,Ohio
2007,0,Miller City,Ohio
1958,5,Flushing,Ohio
2490,0,Belmore,Ohio
2399,0,Frazeysburg,Ohio
1357,0,Lucasville,Ohio
11862,3,Vandalia,Ohio
1588,0,Lynchburg,Ohio
3367,0,New Philadelphia,Ohio
2416,4,Cadiz,Ohio
700,0,Nelsonville,Ohio
5481,1,Calcutta,Ohio
8123,2,Radnor,Ohio
2326,0,Midvale,Ohio
700,0,Cherry Fork,Ohio
5523,0,Leetonia,Ohio
